"label","n","parent","id"
"Russia",354,"total  -  Drama","total  -  Drama  -  Russia"
"Russia",24,"total  -  Family","total  -  Family  -  Russia"
"Russia",34,"total  -  Fantasy","total  -  Fantasy  -  Russia"
"Russia",2,"total  -  History","total  -  History  -  Russia"
"Russia",29,"total  -  Horror","total  -  Horror  -  Russia"
"Russia",6,"total  -  Music","total  -  Music  -  Russia"
"Russia",2,"total  -  Musical","total  -  Musical  -  Russia"
"Russia",49,"total  -  Mystery","total  -  Mystery  -  Russia"
"Russia",55,"total  -  Romance","total  -  Romance  -  Russia"
"Russia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Russia"
"Russia",4,"total  -  Short","total  -  Short  -  Russia"
"Russia",8,"total  -  Sport","total  -  Sport  -  Russia"
"Russia",65,"total  -  Thriller","total  -  Thriller  -  Russia"
"Russia",2,"total  -  War","total  -  War  -  Russia"
"Réunion",205,"total  -  Action","total  -  Action  -  Réunion"
"Réunion",2,"total  -  Adult","total  -  Adult  -  Réunion"
"Réunion",122,"total  -  Adventure","total  -  Adventure  -  Réunion"
"Réunion",64,"total  -  Animation","total  -  Animation  -  Réunion"
"Réunion",9,"total  -  Biography","total  -  Biography  -  Réunion"
"Réunion",173,"total  -  Comedy","total  -  Comedy  -  Réunion"
"Réunion",120,"total  -  Crime","total  -  Crime  -  Réunion"
"Réunion",22,"total  -  Documentary","total  -  Documentary  -  Réunion"
"Réunion",338,"total  -  Drama","total  -  Drama  -  Réunion"
"Réunion",24,"total  -  Family","total  -  Family  -  Réunion"
"Réunion",51,"total  -  Fantasy","total  -  Fantasy  -  Réunion"
"Réunion",4,"total  -  Game Show","total  -  Game Show  -  Réunion"
"Réunion",36,"total  -  Horror","total  -  Horror  -  Réunion"
"Réunion",37,"total  -  Music","total  -  Music  -  Réunion"
"Réunion",47,"total  -  Mystery","total  -  Mystery  -  Réunion"
"Réunion",7,"total  -  Reality TV","total  -  Reality TV  -  Réunion"
"Réunion",86,"total  -  Romance","total  -  Romance  -  Réunion"
"Réunion",29,"total  -  Sci Fi","total  -  Sci Fi  -  Réunion"
"Réunion",4,"total  -  Short","total  -  Short  -  Réunion"
"Réunion",8,"total  -  Sport","total  -  Sport  -  Réunion"
"Réunion",62,"total  -  Thriller","total  -  Thriller  -  Réunion"
"Réunion",1,"total  -  War","total  -  War  -  Réunion"
"Saudi Arabia",228,"total  -  Action","total  -  Action  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  Adult","total  -  Adult  -  Saudi Arabia"
"Saudi Arabia",99,"total  -  Adventure","total  -  Adventure  -  Saudi Arabia"
"Saudi Arabia",44,"total  -  Animation","total  -  Animation  -  Saudi Arabia"
"Saudi Arabia",16,"total  -  Biography","total  -  Biography  -  Saudi Arabia"
"Saudi Arabia",153,"total  -  Comedy","total  -  Comedy  -  Saudi Arabia"
"Saudi Arabia",164,"total  -  Crime","total  -  Crime  -  Saudi Arabia"
"Saudi Arabia",18,"total  -  Documentary","total  -  Documentary  -  Saudi Arabia"
"Saudi Arabia",357,"total  -  Drama","total  -  Drama  -  Saudi Arabia"
"Saudi Arabia",21,"total  -  Family","total  -  Family  -  Saudi Arabia"
"Saudi Arabia",32,"total  -  Fantasy","total  -  Fantasy  -  Saudi Arabia"
"Saudi Arabia",4,"total  -  Game Show","total  -  Game Show  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  History","total  -  History  -  Saudi Arabia"
"Saudi Arabia",31,"total  -  Horror","total  -  Horror  -  Saudi Arabia"
"Saudi Arabia",5,"total  -  Music","total  -  Music  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Musical","total  -  Musical  -  Saudi Arabia"
"Saudi Arabia",51,"total  -  Mystery","total  -  Mystery  -  Saudi Arabia"
"Saudi Arabia",7,"total  -  Reality TV","total  -  Reality TV  -  Saudi Arabia"
"Saudi Arabia",75,"total  -  Romance","total  -  Romance  -  Saudi Arabia"
"Saudi Arabia",22,"total  -  Sci Fi","total  -  Sci Fi  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Short","total  -  Short  -  Saudi Arabia"
"Saudi Arabia",6,"total  -  Sport","total  -  Sport  -  Saudi Arabia"
"Saudi Arabia",76,"total  -  Thriller","total  -  Thriller  -  Saudi Arabia"
"Saudi Arabia",3,"total  -  War","total  -  War  -  Saudi Arabia"
"Saudi Arabia",1,"total  -  Western","total  -  Western  -  Saudi Arabia"
"Serbia",200,"total  -  Action","total  -  Action  -  Serbia"
"Serbia",3,"total  -  Adult","total  -  Adult  -  Serbia"
"Serbia",109,"total  -  Adventure","total  -  Adventure  -  Serbia"
"Serbia",40,"total  -  Animation","total  -  Animation  -  Serbia"
"Serbia",10,"total  -  Biography","total  -  Biography  -  Serbia"
"Serbia",190,"total  -  Comedy","total  -  Comedy  -  Serbia"
"Serbia",154,"total  -  Crime","total  -  Crime  -  Serbia"
"Serbia",32,"total  -  Documentary","total  -  Documentary  -  Serbia"
"Serbia",332,"total  -  Drama","total  -  Drama  -  Serbia"
"Serbia",19,"total  -  Family","total  -  Family  -  Serbia"
"Serbia",30,"total  -  Fantasy","total  -  Fantasy  -  Serbia"
"Serbia",10,"total  -  Game Show","total  -  Game Show  -  Serbia"
"Serbia",7,"total  -  History","total  -  History  -  Serbia"
"Serbia",22,"total  -  Horror","total  -  Horror  -  Serbia"
"Serbia",10,"total  -  Music","total  -  Music  -  Serbia"
"Serbia",1,"total  -  Musical","total  -  Musical  -  Serbia"
"Serbia",45,"total  -  Mystery","total  -  Mystery  -  Serbia"
"Serbia",13,"total  -  Reality TV","total  -  Reality TV  -  Serbia"
"Serbia",99,"total  -  Romance","total  -  Romance  -  Serbia"
"Serbia",21,"total  -  Sci Fi","total  -  Sci Fi  -  Serbia"
"Serbia",4,"total  -  Short","total  -  Short  -  Serbia"
"Serbia",12,"total  -  Sport","total  -  Sport  -  Serbia"
"Serbia",70,"total  -  Thriller","total  -  Thriller  -  Serbia"
"Serbia",3,"total  -  War","total  -  War  -  Serbia"
"Serbia",4,"total  -  Western","total  -  Western  -  Serbia"
"Singapore",211,"total  -  Action","total  -  Action  -  Singapore"
"Singapore",2,"total  -  Adult","total  -  Adult  -  Singapore"
"Singapore",92,"total  -  Adventure","total  -  Adventure  -  Singapore"
"Singapore",30,"total  -  Animation","total  -  Animation  -  Singapore"
"Singapore",12,"total  -  Biography","total  -  Biography  -  Singapore"
"Singapore",159,"total  -  Comedy","total  -  Comedy  -  Singapore"
"Singapore",133,"total  -  Crime","total  -  Crime  -  Singapore"
"Singapore",24,"total  -  Documentary","total  -  Documentary  -  Singapore"
"Singapore",330,"total  -  Drama","total  -  Drama  -  Singapore"
"Singapore",13,"total  -  Family","total  -  Family  -  Singapore"
"Singapore",31,"total  -  Fantasy","total  -  Fantasy  -  Singapore"
"Singapore",8,"total  -  Game Show","total  -  Game Show  -  Singapore"
"Singapore",5,"total  -  History","total  -  History  -  Singapore"
"Singapore",30,"total  -  Horror","total  -  Horror  -  Singapore"
"Singapore",2,"total  -  Music","total  -  Music  -  Singapore"
"Singapore",75,"total  -  Mystery","total  -  Mystery  -  Singapore"
"Singapore",20,"total  -  Reality TV","total  -  Reality TV  -  Singapore"
"Singapore",92,"total  -  Romance","total  -  Romance  -  Singapore"
"Singapore",45,"total  -  Sci Fi","total  -  Sci Fi  -  Singapore"
"Singapore",2,"total  -  Short","total  -  Short  -  Singapore"
"Singapore",10,"total  -  Sport","total  -  Sport  -  Singapore"
"Singapore",70,"total  -  Thriller","total  -  Thriller  -  Singapore"
"Singapore",3,"total  -  War","total  -  War  -  Singapore"
"Slovakia",185,"total  -  Action","total  -  Action  -  Slovakia"
"Slovakia",3,"total  -  Adult","total  -  Adult  -  Slovakia"
"Slovakia",135,"total  -  Adventure","total  -  Adventure  -  Slovakia"
"Slovakia",73,"total  -  Animation","total  -  Animation  -  Slovakia"
"Slovakia",24,"total  -  Biography","total  -  Biography  -  Slovakia"
"Slovakia",195,"total  -  Comedy","total  -  Comedy  -  Slovakia"
"Slovakia",137,"total  -  Crime","total  -  Crime  -  Slovakia"
"Slovakia",51,"total  -  Documentary","total  -  Documentary  -  Slovakia"
"Slovakia",314,"total  -  Drama","total  -  Drama  -  Slovakia"
"Slovakia",26,"total  -  Family","total  -  Family  -  Slovakia"
"Slovakia",36,"total  -  Fantasy","total  -  Fantasy  -  Slovakia"
"Slovakia",17,"total  -  Game Show","total  -  Game Show  -  Slovakia"
"Slovakia",3,"total  -  History","total  -  History  -  Slovakia"
"Slovakia",24,"total  -  Horror","total  -  Horror  -  Slovakia"
"Slovakia",11,"total  -  Music","total  -  Music  -  Slovakia"
"Slovakia",1,"total  -  Musical","total  -  Musical  -  Slovakia"
"Slovakia",44,"total  -  Mystery","total  -  Mystery  -  Slovakia"
"Slovakia",21,"total  -  Reality TV","total  -  Reality TV  -  Slovakia"
"Slovakia",87,"total  -  Romance","total  -  Romance  -  Slovakia"
"Slovakia",12,"total  -  Sci Fi","total  -  Sci Fi  -  Slovakia"
"Slovakia",3,"total  -  Short","total  -  Short  -  Slovakia"
"Slovakia",14,"total  -  Sport","total  -  Sport  -  Slovakia"
"Slovakia",49,"total  -  Thriller","total  -  Thriller  -  Slovakia"
"Slovakia",3,"total  -  War","total  -  War  -  Slovakia"
"Slovenia",179,"total  -  Action","total  -  Action  -  Slovenia"
"Slovenia",3,"total  -  Adult","total  -  Adult  -  Slovenia"
"Slovenia",115,"total  -  Adventure","total  -  Adventure  -  Slovenia"
"Slovenia",42,"total  -  Animation","total  -  Animation  -  Slovenia"
"Slovenia",13,"total  -  Biography","total  -  Biography  -  Slovenia"
"Slovenia",191,"total  -  Comedy","total  -  Comedy  -  Slovenia"
"Slovenia",114,"total  -  Crime","total  -  Crime  -  Slovenia"
"Slovenia",39,"total  -  Documentary","total  -  Documentary  -  Slovenia"
"Slovenia",278,"total  -  Drama","total  -  Drama  -  Slovenia"
"Slovenia",21,"total  -  Family","total  -  Family  -  Slovenia"
"Slovenia",35,"total  -  Fantasy","total  -  Fantasy  -  Slovenia"
"Slovenia",16,"total  -  Game Show","total  -  Game Show  -  Slovenia"
"Slovenia",6,"total  -  History","total  -  History  -  Slovenia"
"Slovenia",24,"total  -  Horror","total  -  Horror  -  Slovenia"
"Slovenia",11,"total  -  Music","total  -  Music  -  Slovenia"
"Slovenia",38,"total  -  Mystery","total  -  Mystery  -  Slovenia"
"Slovenia",20,"total  -  Reality TV","total  -  Reality TV  -  Slovenia"
"Slovenia",87,"total  -  Romance","total  -  Romance  -  Slovenia"
"Slovenia",28,"total  -  Sci Fi","total  -  Sci Fi  -  Slovenia"
"Slovenia",4,"total  -  Short","total  -  Short  -  Slovenia"
"Slovenia",13,"total  -  Sport","total  -  Sport  -  Slovenia"
"Slovenia",50,"total  -  Thriller","total  -  Thriller  -  Slovenia"
"Slovenia",3,"total  -  War","total  -  War  -  Slovenia"
"Slovenia",2,"total  -  Western","total  -  Western  -  Slovenia"
"South Africa",179,"total  -  Action","total  -  Action  -  South Africa"
"South Africa",2,"total  -  Adult","total  -  Adult  -  South Africa"
"South Africa",99,"total  -  Adventure","total  -  Adventure  -  South Africa"
"South Africa",49,"total  -  Animation","total  -  Animation  -  South Africa"
"South Africa",13,"total  -  Biography","total  -  Biography  -  South Africa"
"South Africa",189,"total  -  Comedy","total  -  Comedy  -  South Africa"
"South Africa",110,"total  -  Crime","total  -  Crime  -  South Africa"
"South Africa",31,"total  -  Documentary","total  -  Documentary  -  South Africa"
"South Africa",338,"total  -  Drama","total  -  Drama  -  South Africa"
"South Africa",19,"total  -  Family","total  -  Family  -  South Africa"
"South Africa",34,"total  -  Fantasy","total  -  Fantasy  -  South Africa"
"South Africa",15,"total  -  Game Show","total  -  Game Show  -  South Africa"
"South Africa",3,"total  -  History","total  -  History  -  South Africa"
"South Africa",18,"total  -  Horror","total  -  Horror  -  South Africa"
"South Africa",4,"total  -  Music","total  -  Music  -  South Africa"
"South Africa",61,"total  -  Mystery","total  -  Mystery  -  South Africa"
"South Africa",26,"total  -  Reality TV","total  -  Reality TV  -  South Africa"
"South Africa",111,"total  -  Romance","total  -  Romance  -  South Africa"
"South Africa",46,"total  -  Sci Fi","total  -  Sci Fi  -  South Africa"
"South Africa",2,"total  -  Short","total  -  Short  -  South Africa"
"South Africa",9,"total  -  Sport","total  -  Sport  -  South Africa"
"South Africa",54,"total  -  Thriller","total  -  Thriller  -  South Africa"
"South Africa",3,"total  -  War","total  -  War  -  South Africa"
"South Africa",1,"total  -  Western","total  -  Western  -  South Africa"
"South Korea",182,"total  -  Action","total  -  Action  -  South Korea"
"South Korea",6,"total  -  Adult","total  -  Adult  -  South Korea"
"South Korea",68,"total  -  Adventure","total  -  Adventure  -  South Korea"
"South Korea",21,"total  -  Animation","total  -  Animation  -  South Korea"
"South Korea",5,"total  -  Biography","total  -  Biography  -  South Korea"
"South Korea",158,"total  -  Comedy","total  -  Comedy  -  South Korea"
"South Korea",83,"total  -  Crime","total  -  Crime  -  South Korea"
"South Korea",4,"total  -  Documentary","total  -  Documentary  -  South Korea"
"South Korea",314,"total  -  Drama","total  -  Drama  -  South Korea"
"South Korea",10,"total  -  Family","total  -  Family  -  South Korea"
"South Korea",44,"total  -  Fantasy","total  -  Fantasy  -  South Korea"
"South Korea",1,"total  -  Film Noir","total  -  Film Noir  -  South Korea"
"South Korea",3,"total  -  Game Show","total  -  Game Show  -  South Korea"
"South Korea",6,"total  -  History","total  -  History  -  South Korea"
"South Korea",28,"total  -  Horror","total  -  Horror  -  South Korea"
"South Korea",3,"total  -  Music","total  -  Music  -  South Korea"
"South Korea",46,"total  -  Mystery","total  -  Mystery  -  South Korea"
"South Korea",8,"total  -  Reality TV","total  -  Reality TV  -  South Korea"
"South Korea",107,"total  -  Romance","total  -  Romance  -  South Korea"
"South Korea",27,"total  -  Sci Fi","total  -  Sci Fi  -  South Korea"
"South Korea",7,"total  -  Sport","total  -  Sport  -  South Korea"
"South Korea",2,"total  -  Talk Show","total  -  Talk Show  -  South Korea"
"South Korea",87,"total  -  Thriller","total  -  Thriller  -  South Korea"
"South Korea",4,"total  -  War","total  -  War  -  South Korea"
"Spain",165,"total  -  Action","total  -  Action  -  Spain"
"Spain",3,"total  -  Adult","total  -  Adult  -  Spain"
"Spain",98,"total  -  Adventure","total  -  Adventure  -  Spain"
"Spain",31,"total  -  Animation","total  -  Animation  -  Spain"
"Spain",10,"total  -  Biography","total  -  Biography  -  Spain"
"Spain",167,"total  -  Comedy","total  -  Comedy  -  Spain"
"Spain",141,"total  -  Crime","total  -  Crime  -  Spain"
"Spain",27,"total  -  Documentary","total  -  Documentary  -  Spain"
"Spain",336,"total  -  Drama","total  -  Drama  -  Spain"
"Spain",20,"total  -  Family","total  -  Family  -  Spain"
"Spain",35,"total  -  Fantasy","total  -  Fantasy  -  Spain"
"Spain",4,"total  -  Game Show","total  -  Game Show  -  Spain"
"Spain",5,"total  -  History","total  -  History  -  Spain"
"Spain",30,"total  -  Horror","total  -  Horror  -  Spain"
"Spain",25,"total  -  Music","total  -  Music  -  Spain"
"Spain",50,"total  -  Mystery","total  -  Mystery  -  Spain"
"Spain",10,"total  -  Reality TV","total  -  Reality TV  -  Spain"
"Spain",105,"total  -  Romance","total  -  Romance  -  Spain"
"Spain",24,"total  -  Sci Fi","total  -  Sci Fi  -  Spain"
"Spain",5,"total  -  Short","total  -  Short  -  Spain"
"Spain",12,"total  -  Sport","total  -  Sport  -  Spain"
"Spain",2,"total  -  Talk Show","total  -  Talk Show  -  Spain"
"Spain",56,"total  -  Thriller","total  -  Thriller  -  Spain"
"Spain",3,"total  -  War","total  -  War  -  Spain"
"Sri Lanka",182,"total  -  Action","total  -  Action  -  Sri Lanka"
"Sri Lanka",2,"total  -  Adult","total  -  Adult  -  Sri Lanka"
"Sri Lanka",67,"total  -  Adventure","total  -  Adventure  -  Sri Lanka"
"Sri Lanka",26,"total  -  Animation","total  -  Animation  -  Sri Lanka"
"Sri Lanka",9,"total  -  Biography","total  -  Biography  -  Sri Lanka"
"Sri Lanka",180,"total  -  Comedy","total  -  Comedy  -  Sri Lanka"
"Sri Lanka",138,"total  -  Crime","total  -  Crime  -  Sri Lanka"
"Sri Lanka",27,"total  -  Documentary","total  -  Documentary  -  Sri Lanka"
"Sri Lanka",368,"total  -  Drama","total  -  Drama  -  Sri Lanka"
"Sri Lanka",20,"total  -  Family","total  -  Family  -  Sri Lanka"
"Sri Lanka",31,"total  -  Fantasy","total  -  Fantasy  -  Sri Lanka"
"Sri Lanka",7,"total  -  Game Show","total  -  Game Show  -  Sri Lanka"
"Sri Lanka",20,"total  -  Horror","total  -  Horror  -  Sri Lanka"
"Sri Lanka",1,"total  -  Music","total  -  Music  -  Sri Lanka"
"Sri Lanka",78,"total  -  Mystery","total  -  Mystery  -  Sri Lanka"
"Sri Lanka",8,"total  -  Reality TV","total  -  Reality TV  -  Sri Lanka"
"Sri Lanka",111,"total  -  Romance","total  -  Romance  -  Sri Lanka"
"Sri Lanka",36,"total  -  Sci Fi","total  -  Sci Fi  -  Sri Lanka"
"Sri Lanka",6,"total  -  Short","total  -  Short  -  Sri Lanka"
"Sri Lanka",4,"total  -  Sport","total  -  Sport  -  Sri Lanka"
"Sri Lanka",61,"total  -  Thriller","total  -  Thriller  -  Sri Lanka"
"Sri Lanka",4,"total  -  War","total  -  War  -  Sri Lanka"
"Sweden",184,"total  -  Action","total  -  Action  -  Sweden"
"Sweden",4,"total  -  Adult","total  -  Adult  -  Sweden"
"Sweden",121,"total  -  Adventure","total  -  Adventure  -  Sweden"
"Sweden",58,"total  -  Animation","total  -  Animation  -  Sweden"
"Sweden",17,"total  -  Biography","total  -  Biography  -  Sweden"
"Sweden",158,"total  -  Comedy","total  -  Comedy  -  Sweden"
"Sweden",143,"total  -  Crime","total  -  Crime  -  Sweden"
"Sweden",31,"total  -  Documentary","total  -  Documentary  -  Sweden"
"Sweden",344,"total  -  Drama","total  -  Drama  -  Sweden"
"Sweden",17,"total  -  Family","total  -  Family  -  Sweden"
"Sweden",45,"total  -  Fantasy","total  -  Fantasy  -  Sweden"
"Sweden",11,"total  -  Game Show","total  -  Game Show  -  Sweden"
"Sweden",8,"total  -  History","total  -  History  -  Sweden"
"Sweden",22,"total  -  Horror","total  -  Horror  -  Sweden"
"Sweden",7,"total  -  Music","total  -  Music  -  Sweden"
"Sweden",2,"total  -  Musical","total  -  Musical  -  Sweden"
"Sweden",51,"total  -  Mystery","total  -  Mystery  -  Sweden"
"Sweden",21,"total  -  Reality TV","total  -  Reality TV  -  Sweden"
"Sweden",82,"total  -  Romance","total  -  Romance  -  Sweden"
"Sweden",24,"total  -  Sci Fi","total  -  Sci Fi  -  Sweden"
"Sweden",4,"total  -  Short","total  -  Short  -  Sweden"
"Sweden",10,"total  -  Sport","total  -  Sport  -  Sweden"
"Sweden",56,"total  -  Thriller","total  -  Thriller  -  Sweden"
"Sweden",9,"total  -  War","total  -  War  -  Sweden"
"Sweden",1,"total  -  Western","total  -  Western  -  Sweden"
"Switzerland",184,"total  -  Action","total  -  Action  -  Switzerland"
"Switzerland",3,"total  -  Adult","total  -  Adult  -  Switzerland"
"Switzerland",121,"total  -  Adventure","total  -  Adventure  -  Switzerland"
"Switzerland",36,"total  -  Animation","total  -  Animation  -  Switzerland"
"Switzerland",16,"total  -  Biography","total  -  Biography  -  Switzerland"
"Switzerland",181,"total  -  Comedy","total  -  Comedy  -  Switzerland"
"Switzerland",158,"total  -  Crime","total  -  Crime  -  Switzerland"
"Switzerland",33,"total  -  Documentary","total  -  Documentary  -  Switzerland"
"Switzerland",337,"total  -  Drama","total  -  Drama  -  Switzerland"
"Switzerland",37,"total  -  Family","total  -  Family  -  Switzerland"
"Switzerland",53,"total  -  Fantasy","total  -  Fantasy  -  Switzerland"
"Switzerland",8,"total  -  Game Show","total  -  Game Show  -  Switzerland"
"Switzerland",4,"total  -  History","total  -  History  -  Switzerland"
"Switzerland",26,"total  -  Horror","total  -  Horror  -  Switzerland"
"Switzerland",15,"total  -  Music","total  -  Music  -  Switzerland"
"Switzerland",57,"total  -  Mystery","total  -  Mystery  -  Switzerland"
"Switzerland",13,"total  -  Reality TV","total  -  Reality TV  -  Switzerland"
"Switzerland",106,"total  -  Romance","total  -  Romance  -  Switzerland"
"Switzerland",25,"total  -  Sci Fi","total  -  Sci Fi  -  Switzerland"
"Switzerland",4,"total  -  Short","total  -  Short  -  Switzerland"
"Switzerland",14,"total  -  Sport","total  -  Sport  -  Switzerland"
"Switzerland",56,"total  -  Thriller","total  -  Thriller  -  Switzerland"
"Switzerland",4,"total  -  War","total  -  War  -  Switzerland"
"Taiwan",202,"total  -  Action","total  -  Action  -  Taiwan"
"Taiwan",2,"total  -  Adult","total  -  Adult  -  Taiwan"
"Taiwan",95,"total  -  Adventure","total  -  Adventure  -  Taiwan"
"Taiwan",32,"total  -  Animation","total  -  Animation  -  Taiwan"
"Taiwan",16,"total  -  Biography","total  -  Biography  -  Taiwan"
"Taiwan",158,"total  -  Comedy","total  -  Comedy  -  Taiwan"
"Taiwan",116,"total  -  Crime","total  -  Crime  -  Taiwan"
"Taiwan",14,"total  -  Documentary","total  -  Documentary  -  Taiwan"
"Taiwan",365,"total  -  Drama","total  -  Drama  -  Taiwan"
"Taiwan",13,"total  -  Family","total  -  Family  -  Taiwan"
"Taiwan",35,"total  -  Fantasy","total  -  Fantasy  -  Taiwan"
"Taiwan",1,"total  -  Game Show","total  -  Game Show  -  Taiwan"
"Taiwan",4,"total  -  History","total  -  History  -  Taiwan"
"Taiwan",24,"total  -  Horror","total  -  Horror  -  Taiwan"
"Taiwan",5,"total  -  Music","total  -  Music  -  Taiwan"
"Taiwan",81,"total  -  Mystery","total  -  Mystery  -  Taiwan"
"Taiwan",1,"total  -  Reality TV","total  -  Reality TV  -  Taiwan"
"Taiwan",145,"total  -  Romance","total  -  Romance  -  Taiwan"
"Taiwan",46,"total  -  Sci Fi","total  -  Sci Fi  -  Taiwan"
"Taiwan",11,"total  -  Sport","total  -  Sport  -  Taiwan"
"Taiwan",64,"total  -  Thriller","total  -  Thriller  -  Taiwan"
"Taiwan",3,"total  -  War","total  -  War  -  Taiwan"
"Thailand",229,"total  -  Action","total  -  Action  -  Thailand"
"Thailand",2,"total  -  Adult","total  -  Adult  -  Thailand"
"Thailand",144,"total  -  Adventure","total  -  Adventure  -  Thailand"
"Thailand",51,"total  -  Animation","total  -  Animation  -  Thailand"
"Thailand",7,"total  -  Biography","total  -  Biography  -  Thailand"
"Thailand",208,"total  -  Comedy","total  -  Comedy  -  Thailand"
"Thailand",118,"total  -  Crime","total  -  Crime  -  Thailand"
"Thailand",15,"total  -  Documentary","total  -  Documentary  -  Thailand"
"Thailand",265,"total  -  Drama","total  -  Drama  -  Thailand"
"Thailand",13,"total  -  Family","total  -  Family  -  Thailand"
"Thailand",45,"total  -  Fantasy","total  -  Fantasy  -  Thailand"
"Thailand",14,"total  -  History","total  -  History  -  Thailand"
"Thailand",35,"total  -  Horror","total  -  Horror  -  Thailand"
"Thailand",1,"total  -  Music","total  -  Music  -  Thailand"
"Thailand",60,"total  -  Mystery","total  -  Mystery  -  Thailand"
"Thailand",132,"total  -  Romance","total  -  Romance  -  Thailand"
"Thailand",46,"total  -  Sci Fi","total  -  Sci Fi  -  Thailand"
"Thailand",1,"total  -  Sport","total  -  Sport  -  Thailand"
"Thailand",70,"total  -  Thriller","total  -  Thriller  -  Thailand"
"Thailand",3,"total  -  War","total  -  War  -  Thailand"
"Thailand",2,"total  -  Western","total  -  Western  -  Thailand"
"Trinidad and Tobago",186,"total  -  Action","total  -  Action  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  Adult","total  -  Adult  -  Trinidad and Tobago"
"Trinidad and Tobago",109,"total  -  Adventure","total  -  Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",57,"total  -  Animation","total  -  Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",13,"total  -  Biography","total  -  Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",162,"total  -  Comedy","total  -  Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",133,"total  -  Crime","total  -  Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",23,"total  -  Documentary","total  -  Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",309,"total  -  Drama","total  -  Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",19,"total  -  Family","total  -  Family  -  Trinidad and Tobago"
"Trinidad and Tobago",39,"total  -  Fantasy","total  -  Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",13,"total  -  Game Show","total  -  Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",28,"total  -  Horror","total  -  Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Music","total  -  Music  -  Trinidad and Tobago"
"Trinidad and Tobago",51,"total  -  Mystery","total  -  Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",17,"total  -  Reality TV","total  -  Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",105,"total  -  Romance","total  -  Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",20,"total  -  Sci Fi","total  -  Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  Short","total  -  Short  -  Trinidad and Tobago"
"Trinidad and Tobago",6,"total  -  Sport","total  -  Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",98,"total  -  Thriller","total  -  Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  War","total  -  War  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"total  -  Western","total  -  Western  -  Trinidad and Tobago"
"Turkey",211,"total  -  Action","total  -  Action  -  Turkey"
"Turkey",3,"total  -  Adult","total  -  Adult  -  Turkey"
"Turkey",107,"total  -  Adventure","total  -  Adventure  -  Turkey"
"Turkey",34,"total  -  Animation","total  -  Animation  -  Turkey"
"Turkey",18,"total  -  Biography","total  -  Biography  -  Turkey"
"Turkey",151,"total  -  Comedy","total  -  Comedy  -  Turkey"
"Turkey",154,"total  -  Crime","total  -  Crime  -  Turkey"
"Turkey",30,"total  -  Documentary","total  -  Documentary  -  Turkey"
"Turkey",393,"total  -  Drama","total  -  Drama  -  Turkey"
"Turkey",20,"total  -  Family","total  -  Family  -  Turkey"
"Turkey",64,"total  -  Fantasy","total  -  Fantasy  -  Turkey"
"Turkey",3,"total  -  Game Show","total  -  Game Show  -  Turkey"
"Turkey",3,"total  -  History","total  -  History  -  Turkey"
"Turkey",31,"total  -  Horror","total  -  Horror  -  Turkey"
"Turkey",2,"total  -  Music","total  -  Music  -  Turkey"
"Turkey",1,"total  -  Musical","total  -  Musical  -  Turkey"
"Turkey",62,"total  -  Mystery","total  -  Mystery  -  Turkey"
"Turkey",5,"total  -  Reality TV","total  -  Reality TV  -  Turkey"
"Turkey",84,"total  -  Romance","total  -  Romance  -  Turkey"
"Turkey",28,"total  -  Sci Fi","total  -  Sci Fi  -  Turkey"
"Turkey",4,"total  -  Short","total  -  Short  -  Turkey"
"Turkey",6,"total  -  Sport","total  -  Sport  -  Turkey"
"Turkey",64,"total  -  Thriller","total  -  Thriller  -  Turkey"
"Turkey",4,"total  -  War","total  -  War  -  Turkey"
"Ukraine",216,"total  -  Action","total  -  Action  -  Ukraine"
"Ukraine",3,"total  -  Adult","total  -  Adult  -  Ukraine"
"Ukraine",129,"total  -  Adventure","total  -  Adventure  -  Ukraine"
"Ukraine",65,"total  -  Animation","total  -  Animation  -  Ukraine"
"Ukraine",14,"total  -  Biography","total  -  Biography  -  Ukraine"
"Ukraine",188,"total  -  Comedy","total  -  Comedy  -  Ukraine"
"Ukraine",173,"total  -  Crime","total  -  Crime  -  Ukraine"
